id,name,mass (g),fall,year,GeoLocation
25885,Yamato 790536,135.06,Found,1979,"(-71.5, 35.66667)"
25886,Yamato 790537,124.97,Found,1979,"(-71.5, 35.66667)"
25887,Yamato 790538,102.58,Found,1979,"(-71.5, 35.66667)"
25888,Yamato 790539,97.36,Found,1979,"(-71.5, 35.66667)"
25889,Yamato 790540,81.86,Found,1979,"(-71.5, 35.66667)"
25890,Yamato 790541,81.89,Found,1979,"(-71.5, 35.66667)"
25891,Yamato 790542,57.67,Found,1979,"(-71.5, 35.66667)"
25892,Yamato 790543,62.6,Found,1979,"(-71.5, 35.66667)"
25893,Yamato 790544,95.89,Found,1979,"(-71.5, 35.66667)"
25894,Yamato 790545,78.64,Found,1979,"(-71.5, 35.66667)"
25895,Yamato 790546,57.21,Found,1979,"(-71.5, 35.66667)"
25896,Yamato 790547,55.55,Found,1979,"(-71.5, 35.66667)"
25897,Yamato 790548,46.84,Found,1979,"(-71.5, 35.66667)"
25898,Yamato 790549,36.55,Found,1979,"(-71.5, 35.66667)"
25899,Yamato 790550,15.89,Found,1979,"(-71.5, 35.66667)"
25900,Yamato 790551,35.3,Found,1979,"(-71.5, 35.66667)"
25901,Yamato 790552,36.89,Found,1979,"(-71.5, 35.66667)"
25902,Yamato 790553,32.95,Found,1979,"(-71.5, 35.66667)"
25903,Yamato 790554,35.05,Found,1979,"(-71.5, 35.66667)"
25904,Yamato 790555,29.94,Found,1979,"(-71.5, 35.66667)"
25905,Yamato 790556,45.77,Found,1979,"(-71.5, 35.66667)"
25906,Yamato 790557,11.71,Found,1979,"(-71.5, 35.66667)"
25907,Yamato 790558,27.72,Found,1979,"(-71.5, 35.66667)"
25908,Yamato 790559,33.5,Found,1979,"(-71.5, 35.66667)"
25909,Yamato 790560,37.71,Found,1979,"(-71.5, 35.66667)"
25910,Yamato 790561,15.99,Found,1979,"(-71.5, 35.66667)"
25911,Yamato 790562,24.1,Found,1979,"(-71.5, 35.66667)"
25912,Yamato 790563,36.88,Found,1979,"(-71.5, 35.66667)"
25913,Yamato 790564,29.22,Found,1979,"(-71.5, 35.66667)"
25914,Yamato 790565,21.44,Found,1979,"(-71.5, 35.66667)"
25915,Yamato 790566,20.66,Found,1979,"(-71.5, 35.66667)"
25916,Yamato 790567,27.3,Found,1979,"(-71.5, 35.66667)"
25917,Yamato 790568,20.11,Found,1979,"(-71.5, 35.66667)"
25918,Yamato 790569,16.38,Found,1979,"(-71.5, 35.66667)"
25919,Yamato 790570,12.24,Found,1979,"(-71.5, 35.66667)"
25920,Yamato 790571,19.96,Found,1979,"(-71.5, 35.66667)"
25921,Yamato 790572,29.08,Found,1979,"(-71.5, 35.66667)"
25922,Yamato 790573,26.99,Found,1979,"(-71.5, 35.66667)"
25923,Yamato 790574,22.04,Found,1979,"(-71.5, 35.66667)"
25924,Yamato 790575,15.37,Found,1979,"(-71.5, 35.66667)"
25925,Yamato 790576,15.74,Found,1979,"(-71.5, 35.66667)"
25926,Yamato 790577,15.25,Found,1979,"(-71.5, 35.66667)"
25927,Yamato 790578,30.37,Found,1979,"(-71.5, 35.66667)"
25928,Yamato 790579,11.57,Found,1979,"(-71.5, 35.66667)"
25929,Yamato 790580,13.31,Found,1979,"(-71.5, 35.66667)"
25930,Yamato 790581,15.17,Found,1979,"(-71.5, 35.66667)"
25931,Yamato 790582,6.93,Found,1979,"(-71.5, 35.66667)"
25932,Yamato 790583,14.54,Found,1979,"(-71.5, 35.66667)"
25933,Yamato 790584,14.29,Found,1979,"(-71.5, 35.66667)"
25934,Yamato 790585,10.3,Found,1979,"(-71.5, 35.66667)"
25935,Yamato 790586,7.06,Found,1979,"(-71.5, 35.66667)"
25936,Yamato 790587,12.15,Found,1979,"(-71.5, 35.66667)"
25937,Yamato 790588,1.81,Found,1979,"(-71.5, 35.66667)"
25938,Yamato 790589,8.51,Found,1979,"(-71.5, 35.66667)"
25939,Yamato 790590,12.63,Found,1979,"(-71.5, 35.66667)"
25940,Yamato 790591,12.58,Found,1979,"(-71.5, 35.66667)"
25941,Yamato 790592,13.14,Found,1979,"(-71.5, 35.66667)"
25942,Yamato 790593,10.74,Found,1979,"(-71.5, 35.66667)"
25943,Yamato 790594,7.39,Found,1979,"(-71.5, 35.66667)"
25944,Yamato 790595,7.59,Found,1979,"(-71.5, 35.66667)"
25945,Yamato 790596,13.67,Found,1979,"(-71.5, 35.66667)"
25946,Yamato 790597,7.06,Found,1979,"(-71.5, 35.66667)"
25947,Yamato 790598,7.61,Found,1979,"(-71.5, 35.66667)"
25948,Yamato 790599,8.22,Found,1979,"(-71.5, 35.66667)"
25949,Yamato 790600,9.67,Found,1979,"(-71.5, 35.66667)"
25950,Yamato 790601,6.48,Found,1979,"(-71.5, 35.66667)"
25951,Yamato 790602,8.17,Found,1979,"(-71.5, 35.66667)"
25952,Yamato 790603,10.32,Found,1979,"(-71.5, 35.66667)"
25953,Yamato 790604,12.88,Found,1979,"(-71.5, 35.66667)"
25954,Yamato 790605,12.32,Found,1979,"(-71.5, 35.66667)"
25955,Yamato 790606,9.9,Found,1979,"(-71.5, 35.66667)"
25956,Yamato 790607,11.87,Found,1979,"(-71.5, 35.66667)"
25957,Yamato 790608,11.96,Found,1979,"(-71.5, 35.66667)"
25958,Yamato 790609,7.66,Found,1979,"(-71.5, 35.66667)"
25959,Yamato 790610,8.41,Found,1979,"(-71.5, 35.66667)"
25960,Yamato 790611,7.72,Found,1979,"(-71.5, 35.66667)"
25961,Yamato 790612,8.3,Found,1979,"(-71.5, 35.66667)"
25962,Yamato 790613,5.83,Found,1979,"(-71.5, 35.66667)"
25963,Yamato 790614,7.95,Found,1979,"(-71.5, 35.66667)"
25964,Yamato 790615,5.26,Found,1979,"(-71.5, 35.66667)"
25965,Yamato 790616,5.6,Found,1979,"(-71.5, 35.66667)"
25966,Yamato 790617,10.56,Found,1979,"(-71.5, 35.66667)"
25967,Yamato 790618,7.85,Found,1979,"(-71.5, 35.66667)"
25968,Yamato 790619,10.33,Found,1979,"(-71.5, 35.66667)"
25969,Yamato 790620,7.54,Found,1979,"(-71.5, 35.66667)"
25970,Yamato 790621,7.48,Found,1979,"(-71.5, 35.66667)"
25971,Yamato 790622,9.93,Found,1979,"(-71.5, 35.66667)"
25972,Yamato 790623,5.52,Found,1979,"(-71.5, 35.66667)"
25973,Yamato 790624,8.97,Found,1979,"(-71.5, 35.66667)"
25974,Yamato 790625,6.12,Found,1979,"(-71.5, 35.66667)"
25975,Yamato 790626,7.8,Found,1979,"(-71.5, 35.66667)"
25976,Yamato 790627,7.18,Found,1979,"(-71.5, 35.66667)"
25977,Yamato 790628,7.54,Found,1979,"(-71.5, 35.66667)"
25978,Yamato 790629,5.94,Found,1979,"(-71.5, 35.66667)"
25979,Yamato 790630,7.68,Found,1979,"(-71.5, 35.66667)"
25980,Yamato 790631,5.53,Found,1979,"(-71.5, 35.66667)"
25981,Yamato 790632,4.69,Found,1979,"(-71.5, 35.66667)"
25982,Yamato 790633,5.13,Found,1979,"(-71.5, 35.66667)"
25983,Yamato 790634,6.06,Found,1979,"(-71.5, 35.66667)"
25984,Yamato 790635,6.14,Found,1979,"(-71.5, 35.66667)"
25985,Yamato 790636,19.98,Found,1979,"(-71.5, 35.66667)"
25986,Yamato 790637,4.23,Found,1979,"(-71.5, 35.66667)"
25987,Yamato 790638,9.32,Found,1979,"(-71.5, 35.66667)"
25988,Yamato 790639,5.66,Found,1979,"(-71.5, 35.66667)"
25989,Yamato 790640,5.66,Found,1979,"(-71.5, 35.66667)"
25990,Yamato 790641,5.66,Found,1979,"(-71.5, 35.66667)"
25991,Yamato 790642,7.19,Found,1979,"(-71.5, 35.66667)"
25992,Yamato 790643,6.36,Found,1979,"(-71.5, 35.66667)"
25993,Yamato 790644,6.57,Found,1979,"(-71.5, 35.66667)"
25994,Yamato 790645,6.93,Found,1979,"(-71.5, 35.66667)"
25995,Yamato 790646,6.11,Found,1979,"(-71.5, 35.66667)"
25996,Yamato 790647,4.34,Found,1979,"(-71.5, 35.66667)"
25997,Yamato 790648,6.6,Found,1979,"(-71.5, 35.66667)"
25998,Yamato 790649,4.78,Found,1979,"(-71.5, 35.66667)"
25999,Yamato 790650,4.33,Found,1979,"(-71.5, 35.66667)"
26000,Yamato 790651,4.97,Found,1979,"(-71.5, 35.66667)"
26001,Yamato 790652,4.28,Found,1979,"(-71.5, 35.66667)"
26002,Yamato 790653,6.16,Found,1979,"(-71.5, 35.66667)"
26003,Yamato 790654,6.05,Found,1979,"(-71.5, 35.66667)"
26004,Yamato 790655,6.97,Found,1979,"(-71.5, 35.66667)"
26005,Yamato 790656,5.09,Found,1979,"(-71.5, 35.66667)"
26006,Yamato 790657,6.94,Found,1979,"(-71.5, 35.66667)"
26007,Yamato 790658,5.56,Found,1979,"(-71.5, 35.66667)"
26008,Yamato 790659,4.98,Found,1979,"(-71.5, 35.66667)"
26009,Yamato 790660,5.02,Found,1979,"(-71.5, 35.66667)"
26010,Yamato 790661,6.62,Found,1979,"(-71.5, 35.66667)"
26011,Yamato 790662,4.27,Found,1979,"(-71.5, 35.66667)"
26012,Yamato 790663,1.91,Found,1979,"(-71.5, 35.66667)"
26013,Yamato 790664,3.88,Found,1979,"(-71.5, 35.66667)"
26014,Yamato 790665,2.97,Found,1979,"(-71.5, 35.66667)"
26015,Yamato 790666,2.38,Found,1979,"(-71.5, 35.66667)"
26016,Yamato 790667,3.69,Found,1979,"(-71.5, 35.66667)"
26017,Yamato 790668,2.24,Found,1979,"(-71.5, 35.66667)"
26018,Yamato 790669,2.36,Found,1979,"(-71.5, 35.66667)"
26019,Yamato 790670,1.99,Found,1979,"(-71.5, 35.66667)"
26020,Yamato 790671,2.32,Found,1979,"(-71.5, 35.66667)"
26021,Yamato 790672,1.65,Found,1979,"(-71.5, 35.66667)"
26022,Yamato 790673,2.03,Found,1979,"(-71.5, 35.66667)"
26023,Yamato 790674,2.21,Found,1979,"(-71.5, 35.66667)"
26024,Yamato 790675,2.01,Found,1979,"(-71.5, 35.66667)"
26025,Yamato 790676,2.58,Found,1979,"(-71.5, 35.66667)"
26026,Yamato 790677,2.92,Found,1979,"(-71.5, 35.66667)"
26027,Yamato 790678,2.12,Found,1979,"(-71.5, 35.66667)"
26028,Yamato 790679,1.87,Found,1979,"(-71.5, 35.66667)"
26029,Yamato 790680,2.2,Found,1979,"(-71.5, 35.66667)"
26030,Yamato 790681,2.92,Found,1979,"(-71.5, 35.66667)"
26031,Yamato 790682,3.54,Found,1979,"(-71.5, 35.66667)"
26032,Yamato 790683,2.61,Found,1979,"(-71.5, 35.66667)"
26033,Yamato 790684,2.47,Found,1979,"(-71.5, 35.66667)"
26034,Yamato 790685,3.34,Found,1979,"(-71.5, 35.66667)"
26035,Yamato 790686,3.74,Found,1979,"(-71.5, 35.66667)"
26036,Yamato 790687,3.54,Found,1979,"(-71.5, 35.66667)"
26037,Yamato 790688,3.19,Found,1979,"(-71.5, 35.66667)"
26038,Yamato 790689,2.35,Found,1979,"(-71.5, 35.66667)"
26039,Yamato 790690,5.27,Found,1979,"(-71.5, 35.66667)"
26040,Yamato 790691,2.04,Found,1979,"(-71.5, 35.66667)"
26041,Yamato 790692,4.1,Found,1979,"(-71.5, 35.66667)"
26042,Yamato 790693,3.22,Found,1979,"(-71.5, 35.66667)"
26043,Yamato 790694,2.93,Found,1979,"(-71.5, 35.66667)"
26044,Yamato 790695,3.49,Found,1979,"(-71.5, 35.66667)"
26045,Yamato 790696,4.57,Found,1979,"(-71.5, 35.66667)"
26046,Yamato 790697,3.57,Found,1979,"(-71.5, 35.66667)"
26047,Yamato 790698,3.17,Found,1979,"(-71.5, 35.66667)"
26048,Yamato 790699,3.94,Found,1979,"(-71.5, 35.66667)"
26049,Yamato 790700,2.47,Found,1979,"(-71.5, 35.66667)"
26050,Yamato 790701,1.84,Found,1979,"(-71.5, 35.66667)"
26051,Yamato 790702,1.63,Found,1979,"(-71.5, 35.66667)"
26052,Yamato 790703,1.3,Found,1979,"(-71.5, 35.66667)"
26053,Yamato 790704,1.22,Found,1979,"(-71.5, 35.66667)"
26054,Yamato 790705,1.34,Found,1979,"(-71.5, 35.66667)"
26055,Yamato 790706,3.93,Found,1979,"(-71.5, 35.66667)"
26056,Yamato 790707,3.76,Found,1979,"(-71.5, 35.66667)"
26057,Yamato 790708,2.85,Found,1979,"(-71.5, 35.66667)"
26058,Yamato 790709,2.79,Found,1979,"(-71.5, 35.66667)"
26059,Yamato 790710,2.64,Found,1979,"(-71.5, 35.66667)"
26060,Yamato 790711,3.05,Found,1979,"(-71.5, 35.66667)"
26061,Yamato 790712,2.45,Found,1979,"(-71.5, 35.66667)"
26062,Yamato 790713,2.22,Found,1979,"(-71.5, 35.66667)"
26063,Yamato 790714,2.78,Found,1979,"(-71.5, 35.66667)"
26064,Yamato 790715,3,Found,1979,"(-71.5, 35.66667)"
26065,Yamato 790716,2.37,Found,1979,"(-71.5, 35.66667)"
26066,Yamato 790717,1.79,Found,1979,"(-71.5, 35.66667)"
26067,Yamato 790718,2,Found,1979,"(-71.5, 35.66667)"
26068,Yamato 790719,1.26,Found,1979,"(-71.5, 35.66667)"
26069,Yamato 790720,1.79,Found,1979,"(-71.5, 35.66667)"
26070,Yamato 790721,1.86,Found,1979,"(-71.5, 35.66667)"
26071,Yamato 790722,50.01,Found,1979,"(-71.5, 35.66667)"
26072,Yamato 790723,5483.2,Found,1979,"(-71.5, 35.66667)"
26073,Yamato 790724,2166,Found,1979,"(-71.5, 35.66667)"
26074,Yamato 790725,4.1,Found,1979,"(-71.5, 35.66667)"
26076,Yamato 790727,120.42,Found,1979,"(-71.5, 35.66667)"
26077,Yamato 790728,368,Found,1979,"(-71.5, 35.66667)"
26078,Yamato 790729,236.8,Found,1979,"(-71.5, 35.66667)"
26080,Yamato 790731,88.11,Found,1979,"(-71.5, 35.66667)"
26081,Yamato 790732,35.01,Found,1979,"(-71.5, 35.66667)"
26083,Yamato 790734,492.8,Found,1979,"(-71.5, 35.66667)"
26084,Yamato 790735,57.6,Found,1979,"(-71.5, 35.66667)"
26085,Yamato 790736,50.13,Found,1979,"(-71.5, 35.66667)"
26086,Yamato 790737,40.4,Found,1979,"(-71.5, 35.66667)"
26087,Yamato 790738,153.04,Found,1979,"(-71.5, 35.66667)"
26088,Yamato 790739,1831.3,Found,1979,"(-71.5, 35.66667)"
26089,Yamato 790740,206,Found,1979,"(-71.5, 35.66667)"
26091,Yamato 790742,22.44,Found,1979,"(-71.5, 35.66667)"
26092,Yamato 790743,17.96,Found,1979,"(-71.5, 35.66667)"
26093,Yamato 790744,18.7,Found,1979,"(-71.5, 35.66667)"
26094,Yamato 790745,8.43,Found,1979,"(-71.5, 35.66667)"
26095,Yamato 790746,465.9,Found,1979,"(-71.5, 35.66667)"
26096,Yamato 790747,10.31,Found,1979,"(-71.5, 35.66667)"
26097,Yamato 790748,498.8,Found,1979,"(-71.5, 35.66667)"
26098,Yamato 790749,1714.8,Found,1979,"(-71.5, 35.66667)"
26100,Yamato 790751,4.45,Found,1979,"(-71.5, 35.66667)"
26101,Yamato 790752,136.51,Found,1979,"(-71.5, 35.66667)"
26103,Yamato 790754,8.59,Found,1979,"(-71.5, 35.66667)"
26104,Yamato 790755,7.37,Found,1979,"(-71.5, 35.66667)"
26105,Yamato 790756,699.1,Found,1979,"(-71.5, 35.66667)"
26106,Yamato 790757,507.6,Found,1979,"(-71.5, 35.66667)"
26109,Yamato 790760,301.2,Found,1979,"(-71.5, 35.66667)"
26110,Yamato 790761,95.69,Found,1979,"(-71.5, 35.66667)"
26113,Yamato 790764,8.82,Found,1979,"(-71.5, 35.66667)"
26114,Yamato 790765,21.6,Found,1979,"(-71.5, 35.66667)"
26115,Yamato 790766,9.47,Found,1979,"(-71.5, 35.66667)"
26116,Yamato 790767,135.45,Found,1979,"(-71.5, 35.66667)"
26118,Yamato 790769,12.07,Found,1979,"(-71.5, 35.66667)"
26119,Yamato 790770,21.2,Found,1979,"(-71.5, 35.66667)"
26123,Yamato 790774,57.1,Found,1979,"(-71.5, 35.66667)"
26124,Yamato 790775,11.25,Found,1979,"(-71.5, 35.66667)"
26128,Yamato 790779,30.62,Found,1979,"(-71.5, 35.66667)"
26129,Yamato 790780,7.78,Found,1979,"(-71.5, 35.66667)"
26130,Yamato 790781,122.39,Found,1979,"(-71.5, 35.66667)"
26131,Yamato 790782,938.8,Found,1979,"(-71.5, 35.66667)"
26132,Yamato 790783,468.9,Found,1979,"(-71.5, 35.66667)"
26133,Yamato 790784,188.01,Found,1979,"(-71.5, 35.66667)"
26134,Yamato 790785,177.83,Found,1979,"(-71.5, 35.66667)"
26135,Yamato 790786,77.27,Found,1979,"(-71.5, 35.66667)"
26136,Yamato 790787,46.08,Found,1979,"(-71.5, 35.66667)"
26137,Yamato 790788,41.37,Found,1979,"(-71.5, 35.66667)"
26138,Yamato 790789,44.01,Found,1979,"(-71.5, 35.66667)"
26139,Yamato 790790,42.75,Found,1979,"(-71.5, 35.66667)"
26140,Yamato 790791,25.84,Found,1979,"(-71.5, 35.66667)"
26141,Yamato 790792,35.6,Found,1979,"(-71.5, 35.66667)"
26142,Yamato 790793,27.09,Found,1979,"(-71.5, 35.66667)"
26143,Yamato 790794,29.1,Found,1979,"(-71.5, 35.66667)"
26144,Yamato 790795,21.84,Found,1979,"(-71.5, 35.66667)"
26145,Yamato 790796,20.71,Found,1979,"(-71.5, 35.66667)"
26146,Yamato 790797,25.61,Found,1979,"(-71.5, 35.66667)"
26147,Yamato 790798,16.22,Found,1979,"(-71.5, 35.66667)"
26148,Yamato 790799,21.5,Found,1979,"(-71.5, 35.66667)"
26149,Yamato 790800,18.88,Found,1979,"(-71.5, 35.66667)"
26150,Yamato 790801,12.31,Found,1979,"(-71.5, 35.66667)"
26151,Yamato 790802,11.97,Found,1979,"(-71.5, 35.66667)"
26152,Yamato 790803,15.67,Found,1979,"(-71.5, 35.66667)"
26153,Yamato 790804,8.71,Found,1979,"(-71.5, 35.66667)"
26154,Yamato 790805,10.94,Found,1979,"(-71.5, 35.66667)"
26155,Yamato 790806,18.27,Found,1979,"(-71.5, 35.66667)"
26156,Yamato 790807,12.07,Found,1979,"(-71.5, 35.66667)"
26157,Yamato 790808,11.75,Found,1979,"(-71.5, 35.66667)"
26158,Yamato 790809,13.06,Found,1979,"(-71.5, 35.66667)"
26159,Yamato 790810,13.91,Found,1979,"(-71.5, 35.66667)"
26160,Yamato 790811,11.4,Found,1979,"(-71.5, 35.66667)"
26161,Yamato 790812,9.68,Found,1979,"(-71.5, 35.66667)"
26162,Yamato 790813,9.17,Found,1979,"(-71.5, 35.66667)"
26163,Yamato 790814,8.16,Found,1979,"(-71.5, 35.66667)"
26164,Yamato 790815,10.34,Found,1979,"(-71.5, 35.66667)"
26165,Yamato 790816,8.77,Found,1979,"(-71.5, 35.66667)"
26166,Yamato 790817,9.49,Found,1979,"(-71.5, 35.66667)"
26167,Yamato 790818,9.22,Found,1979,"(-71.5, 35.66667)"
26168,Yamato 790819,8.8,Found,1979,"(-71.5, 35.66667)"
26169,Yamato 790820,8.44,Found,1979,"(-71.5, 35.66667)"
26170,Yamato 790821,6.35,Found,1979,"(-71.5, 35.66667)"
26171,Yamato 790822,9.61,Found,1979,"(-71.5, 35.66667)"
26172,Yamato 790823,6.7,Found,1979,"(-71.5, 35.66667)"
26173,Yamato 790824,10.47,Found,1979,"(-71.5, 35.66667)"
26174,Yamato 790825,9.32,Found,1979,"(-71.5, 35.66667)"
26175,Yamato 790826,8.81,Found,1979,"(-71.5, 35.66667)"
26176,Yamato 790827,10.11,Found,1979,"(-71.5, 35.66667)"
26177,Yamato 790828,8.84,Found,1979,"(-71.5, 35.66667)"
26178,Yamato 790829,10.19,Found,1979,"(-71.5, 35.66667)"
26179,Yamato 790830,7.47,Found,1979,"(-71.5, 35.66667)"
26180,Yamato 790831,6.99,Found,1979,"(-71.5, 35.66667)"
26181,Yamato 790832,7.6,Found,1979,"(-71.5, 35.66667)"
26182,Yamato 790833,6.27,Found,1979,"(-71.5, 35.66667)"
26183,Yamato 790834,8.04,Found,1979,"(-71.5, 35.66667)"
26184,Yamato 790835,8.13,Found,1979,"(-71.5, 35.66667)"
26185,Yamato 790836,8.03,Found,1979,"(-71.5, 35.66667)"
26186,Yamato 790837,5.35,Found,1979,"(-71.5, 35.66667)"
26187,Yamato 790838,7.52,Found,1979,"(-71.5, 35.66667)"
26188,Yamato 790839,6.18,Found,1979,"(-71.5, 35.66667)"
26189,Yamato 790840,7.15,Found,1979,"(-71.5, 35.66667)"
26190,Yamato 790841,5.67,Found,1979,"(-71.5, 35.66667)"
26191,Yamato 790842,7.32,Found,1979,"(-71.5, 35.66667)"
26192,Yamato 790843,6.42,Found,1979,"(-71.5, 35.66667)"
26193,Yamato 790844,2.4,Found,1979,"(-71.5, 35.66667)"
26194,Yamato 790845,4.22,Found,1979,"(-71.5, 35.66667)"
26195,Yamato 790846,6.27,Found,1979,"(-71.5, 35.66667)"
26196,Yamato 790847,4.71,Found,1979,"(-71.5, 35.66667)"
26197,Yamato 790848,5.04,Found,1979,"(-71.5, 35.66667)"
26198,Yamato 790849,6.99,Found,1979,"(-71.5, 35.66667)"
26199,Yamato 790850,5.61,Found,1979,"(-71.5, 35.66667)"
26200,Yamato 790851,4.66,Found,1979,"(-71.5, 35.66667)"
26201,Yamato 790852,5.17,Found,1979,"(-71.5, 35.66667)"
26202,Yamato 790853,4.62,Found,1979,"(-71.5, 35.66667)"
26203,Yamato 790854,4.22,Found,1979,"(-71.5, 35.66667)"
26204,Yamato 790855,4.23,Found,1979,"(-71.5, 35.66667)"
26205,Yamato 790856,3.27,Found,1979,"(-71.5, 35.66667)"
26206,Yamato 790857,4.83,Found,1979,"(-71.5, 35.66667)"
26207,Yamato 790858,4.65,Found,1979,"(-71.5, 35.66667)"
26208,Yamato 790859,6.7,Found,1979,"(-71.5, 35.66667)"
26209,Yamato 790860,4.1,Found,1979,"(-71.5, 35.66667)"
26210,Yamato 790861,4.56,Found,1979,"(-71.5, 35.66667)"
26211,Yamato 790862,3.78,Found,1979,"(-71.5, 35.66667)"
26212,Yamato 790863,4.89,Found,1979,"(-71.5, 35.66667)"
26213,Yamato 790864,3.44,Found,1979,"(-71.5, 35.66667)"
26214,Yamato 790865,4.57,Found,1979,"(-71.5, 35.66667)"
26215,Yamato 790866,3.55,Found,1979,"(-71.5, 35.66667)"
26216,Yamato 790867,4.79,Found,1979,"(-71.5, 35.66667)"
26217,Yamato 790868,3.07,Found,1979,"(-71.5, 35.66667)"
26218,Yamato 790869,3.63,Found,1979,"(-71.5, 35.66667)"
26219,Yamato 790870,3.44,Found,1979,"(-71.5, 35.66667)"
26220,Yamato 790871,4.13,Found,1979,"(-71.5, 35.66667)"
26221,Yamato 790872,3.8,Found,1979,"(-71.5, 35.66667)"
26222,Yamato 790873,3.04,Found,1979,"(-71.5, 35.66667)"
26223,Yamato 790874,3.68,Found,1979,"(-71.5, 35.66667)"
26224,Yamato 790875,3.56,Found,1979,"(-71.5, 35.66667)"
26225,Yamato 790876,2.22,Found,1979,"(-71.5, 35.66667)"
26226,Yamato 790877,3.05,Found,1979,"(-71.5, 35.66667)"
26227,Yamato 790878,2.94,Found,1979,"(-71.5, 35.66667)"
26228,Yamato 790879,2.27,Found,1979,"(-71.5, 35.66667)"
26229,Yamato 790880,2.47,Found,1979,"(-71.5, 35.66667)"
26230,Yamato 790881,3.93,Found,1979,"(-71.5, 35.66667)"
26231,Yamato 790882,3.99,Found,1979,"(-71.5, 35.66667)"
26232,Yamato 790883,3.02,Found,1979,"(-71.5, 35.66667)"
26233,Yamato 790884,4.7,Found,1979,"(-71.5, 35.66667)"
26234,Yamato 790885,4.27,Found,1979,"(-71.5, 35.66667)"
26235,Yamato 790886,2.46,Found,1979,"(-71.5, 35.66667)"
26236,Yamato 790887,3.23,Found,1979,"(-71.5, 35.66667)"
26237,Yamato 790888,2.92,Found,1979,"(-71.5, 35.66667)"
26238,Yamato 790889,2.17,Found,1979,"(-71.5, 35.66667)"
26239,Yamato 790890,4,Found,1979,"(-71.5, 35.66667)"
26240,Yamato 790891,3.09,Found,1979,"(-71.5, 35.66667)"
26241,Yamato 790892,4.91,Found,1979,"(-71.5, 35.66667)"
26242,Yamato 790893,1.65,Found,1979,"(-71.5, 35.66667)"
26243,Yamato 790894,2.06,Found,1979,"(-71.5, 35.66667)"
26244,Yamato 790895,2.1,Found,1979,"(-71.5, 35.66667)"
26245,Yamato 790896,2.93,Found,1979,"(-71.5, 35.66667)"
26246,Yamato 790897,1.37,Found,1979,"(-71.5, 35.66667)"
26247,Yamato 790898,2.22,Found,1979,"(-71.5, 35.66667)"
26248,Yamato 790899,2.51,Found,1979,"(-71.5, 35.66667)"
26249,Yamato 790900,2.21,Found,1979,"(-71.5, 35.66667)"
26250,Yamato 790901,3.43,Found,1979,"(-71.5, 35.66667)"
26251,Yamato 790902,2.14,Found,1979,"(-71.5, 35.66667)"
26252,Yamato 790903,1.89,Found,1979,"(-71.5, 35.66667)"
26253,Yamato 790904,1.79,Found,1979,"(-71.5, 35.66667)"
26254,Yamato 790905,2.49,Found,1979,"(-71.5, 35.66667)"
26255,Yamato 790906,1.4,Found,1979,"(-71.5, 35.66667)"
26256,Yamato 790907,1.92,Found,1979,"(-71.5, 35.66667)"
26257,Yamato 790908,2.18,Found,1979,"(-71.5, 35.66667)"
26258,Yamato 790909,1.98,Found,1979,"(-71.5, 35.66667)"
26259,Yamato 790910,2.16,Found,1979,"(-71.5, 35.66667)"
26260,Yamato 790911,1.69,Found,1979,"(-71.5, 35.66667)"
26261,Yamato 790912,1.09,Found,1979,"(-71.5, 35.66667)"
26262,Yamato 790913,1.89,Found,1979,"(-71.5, 35.66667)"
26263,Yamato 790914,2.58,Found,1979,"(-71.5, 35.66667)"
26264,Yamato 790915,2.4,Found,1979,"(-71.5, 35.66667)"
26265,Yamato 790916,1.94,Found,1979,"(-71.5, 35.66667)"
26266,Yamato 790917,1.16,Found,1979,"(-71.5, 35.66667)"
26267,Yamato 790918,2.37,Found,1979,"(-71.5, 35.66667)"
26268,Yamato 790919,1.41,Found,1979,"(-71.5, 35.66667)"
26269,Yamato 790920,1.81,Found,1979,"(-71.5, 35.66667)"
26270,Yamato 790921,2.25,Found,1979,"(-71.5, 35.66667)"
26271,Yamato 790922,1.91,Found,1979,"(-71.5, 35.66667)"
26272,Yamato 790923,1.59,Found,1979,"(-71.5, 35.66667)"
26273,Yamato 790924,1.68,Found,1979,"(-71.5, 35.66667)"
26274,Yamato 790925,1.37,Found,1979,"(-71.5, 35.66667)"
26275,Yamato 790926,1.3,Found,1979,"(-71.5, 35.66667)"
26276,Yamato 790927,1.29,Found,1979,"(-71.5, 35.66667)"
26277,Yamato 790928,1.59,Found,1979,"(-71.5, 35.66667)"
26278,Yamato 790929,1.29,Found,1979,"(-71.5, 35.66667)"
26279,Yamato 790930,1.81,Found,1979,"(-71.5, 35.66667)"
26280,Yamato 790931,0.94,Found,1979,"(-71.5, 35.66667)"
26281,Yamato 790932,1.17,Found,1979,"(-71.5, 35.66667)"
26282,Yamato 790933,1.11,Found,1979,"(-71.5, 35.66667)"
26283,Yamato 790934,0.96,Found,1979,"(-71.5, 35.66667)"
26284,Yamato 790935,1.38,Found,1979,"(-71.5, 35.66667)"
26285,Yamato 790936,1,Found,1979,"(-71.5, 35.66667)"
26286,Yamato 790937,0.85,Found,1979,"(-71.5, 35.66667)"
26287,Yamato 790938,1.37,Found,1979,"(-71.5, 35.66667)"
26288,Yamato 790939,1.3,Found,1979,"(-71.5, 35.66667)"
26289,Yamato 790940,0.85,Found,1979,"(-71.5, 35.66667)"
